1,48947_28614,2018.09.03.06.32.09,map,v9678961360,22.23732281_88.87498062,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_d71631eb7934eb49.png,22500
1,48947_28614,2018.09.03.06.32.26,image,v9678961360,22.23732281_88.87498062,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_a6f0138f9df30a70.jpeg,297153
1,48947_28614,2018.09.03.06.32.33,text,v9678961360,22.23732281_88.87498062,20180903063233:Durga Mandir,12
1,48947_28614,2018.09.03.06.41.57,map,v9678961360,22.23730495_88.87496624,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_2d12e72b16a6b001.png,38492
1,48947_28614,2018.09.03.06.42.12,image,v9678961360,22.23730495_88.87496624,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_aca919c41cc793a2.jpeg,273858
1,48947_28614,2018.09.03.06.43.10,text,v9678961360,22.23730495_88.87496624,20180903064310:Bigyano sanskritik samiti,25
1,48947_28614,2018.09.03.06.44.12,map,v9678961360,22.23730495_88.87496624,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_ff5cc595a8b4c2b0.png,22161
1,48947_28614,2018.09.03.06.44.44,video,v9678961360,22.23730495_88.87496624,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_3e8ba38097c6f31d.mp4,17834659
1,48947_28614,2018.09.03.06.45.03,video,v9678961360,22.23730495_88.87496624,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_fccea122bd17ebcf.mp4,17542440
1,48947_28614,2018.09.03.06.45.14,text,v9678961360,22.23730495_88.87496624,20180903064514:Chowmatha bazaar,16
2,48947_28614,2018.09.03.07.07.35,map,v9678961360,22.23727093_88.875001,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_e5c92e3b59c15663.png,22678
2,48947_28614,2018.09.03.07.07.48,image,v9678961360,22.23727093_88.875001,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_36293ebab90e79f.jpeg,249166
2,48947_28614,2018.09.03.07.07.59,text,v9678961360,22.23727093_88.875001,20180903070759:Tulsi grinding centre,21
2,48947_28614,2018.09.03.07.22.04,image,v9678961360,22.23725933_88.87488421,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_f1d768546ff19f0b.jpeg,244335
2,48947_28614,2018.09.03.07.22.07,text,v9678961360,22.23725933_88.87488421,20180903072207:Bank,4
2,48947_28614,2018.09.03.07.23.15,map,v9678961360,22.23725933_88.87488421,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_e0191e5380531c95.png,21885
2,48947_28614,2018.09.03.07.23.25,image,v9678961360,22.23725933_88.87488421,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_bbfb73942587c0b1.jpeg,192446
2,48947_28614,2018.09.03.07.23.37,text,v9678961360,22.23725933_88.87488421,20180903072337:Pharmacy ,9
2,48947_28614,2018.09.03.07.33.03,image,v9678961360,22.23734212_88.87500335,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_c3a3f77af5af44e2.jpeg,158064
2,48947_28614,2018.09.03.07.33.08,text,v9678961360,22.23734212_88.87500335,20180903073308:Xerox shop,10
2,48947_28614,2018.09.03.07.33.48,image,v9678961360,22.23734212_88.87500335,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_29e95db134995f4f.jpeg,300404
2,48947_28614,2018.09.03.07.34.07,text,v9678961360,22.23734212_88.87500335,20180903073407:Hand pump,9
3,48947_28614,2018.09.03.07.38.48,image,v9678961360,22.23741127_88.87500193,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_4b38797ef95f4d75.jpeg,225452
3,48947_28614,2018.09.03.07.38.58,map,v9678961360,22.23741127_88.87500193,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_53348b70c07ae4.png,23233
3,48947_28614,2018.09.03.07.39.06,text,v9678961360,22.23741127_88.87500193,20180903073906:Sunari,6
3,48947_28614,2018.09.03.07.39.36,map,v9678961360,22.23741127_88.87500193,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_d4b10877048cad05.png,33371
3,48947_28614,2018.09.03.07.39.49,image,v9678961360,22.23741127_88.87500193,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_c920a863e5ac3c70.jpeg,283808
3,48947_28614,2018.09.03.07.40.25,text,v9678961360,22.23741127_88.87500193,20180903074025:Grounds,7
3,48947_28614,2018.09.03.08.06.36,video,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_fa7029bf1260cafc.mp4,17909115
3,48947_28614,2018.09.03.08.06.49,text,v9678961360,22.23716971_88.87501268,20180903080649:Paddy fields,12
3,48947_28614,2018.09.03.08.07.21,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_d9ad11b9af16a130.jpeg,318209
3,48947_28614,2018.09.03.08.07.35,text,v9678961360,22.23716971_88.87501268,20180903080735:Pond near chowmatha bazaar,26
3,48947_28614,2018.09.03.08.07.53,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_bbd3c3b595c4a126.jpeg,243103
3,48947_28614,2018.09.03.08.08.00,text,v9678961360,22.23716971_88.87501268,20180903080800:Chowmatha bazaar,16
3,48947_28614,2018.09.03.08.08.24,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_f312878f260891d.jpeg,200488
3,48947_28614,2018.09.03.08.08.45,text,v9678961360,22.23716971_88.87501268,20180903080845:Shops in chowmatha bazaar ,26
4,48947_28614,2018.09.03.08.09.03,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_bce5d0da62e9a036.jpeg,307253
4,48947_28614,2018.09.03.08.09.11,text,v9678961360,22.23716971_88.87501268,20180903080911:Pond near bazaar,16
4,48947_28614,2018.09.03.08.10.40,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_417405dc95b49da0.jpeg,250257
4,48947_28614,2018.09.03.08.11.39,text,v9678961360,22.23716971_88.87501268,20180903081139:Road to Boromullakhali from chowmatha bazaar,44
4,48947_28614,2018.09.03.08.12.04,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_c038859308ac7297.jpeg,273250
4,48947_28614,2018.09.03.08.12.30,text,v9678961360,22.23716971_88.87501268,20180903081230:Road to Radhanagar from Chowmatha bazaar,40
4,48947_28614,2018.09.03.08.12.49,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_202b9cfcddc568a7.jpeg,248675
4,48947_28614,2018.09.03.08.13.07,text,v9678961360,22.23716971_88.87501268,20180903081307:Road to Chotomullakhali from Chowmatha bazaar,45
4,48947_28614,2018.09.03.08.13.22,image,v9678961360,22.23716971_88.87501268,a7f810b5cc1e10cb3c162bc99f1cc17b_v9678961360_volunteer_50_d596c1a89184b584.jpeg,302006
4,48947_28614,2018.09.03.08.13.47,text,v9678961360,22.23716971_88.87501268,20180903081347:Road to BTC High school from Chowmatha bazaar,45
4,48947_28614,2018.09.03.08.15.11,audio,v9678961360,22.23725577_88.87495677,a7f810b5cc1e10cb3c162bc99f1cc17b_9678961360_volunteer_50_1687b7cb28b0abc9.3gp,59105
4,48947_28614,2018.09.03.08.16.31,text,v9678961360,22.23725577_88.87495677,20180903081631:Generator running location Chowmatha bazaar,43
